input.bodyId	input.name	input.type	GFInput.Classification	weight	output.bodyId	output.name	output.type	GFInput.Classification2
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1474472195	put_PVL05v(PLPF2)_R	put_PVL05v	type 10
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	729621875	put_ADL02v(hLHT1)_R	put_ADL02v	type 65
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	6	1134107162	put_PVM09h(MEF1)_R	put_PVM09h	type 108
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	3	829542849	put_ADM01c(SMPF)_R	put_ADM01c	type 72
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	675835107	put_ADM01y(SMPF)_R	put_ADM01y	type 16
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	3	1040004619	put_PVL15h(LEF)_R	put_PVL15h	type 109
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	1594562431			type 4
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	5	454347237	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	792326206	put_ADL26i(hLHT5)_R	put_ADL26i	type 123
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	6	1103102334	put_PVL05v(PLPF2)_R	put_PVL05v	type 10
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1070950293	PVLP001_R	PVLP001	type 19
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	18	5813070019	put_PVL05oc(PLPF2)_R	put_PVL05oc	GCI
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	4	5813056435			type 116
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	17	5813021112	put_PVL05y(PLPF2)_R	put_PVL05y	type 111
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	4	642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	613756808	put_ADM01oe(SMPF)_R	put_ADM01oe	type 13
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	5813018687			Anterior type 3
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1321564092	put_ADL01d(LBDL2)_R	put_ADL01d	type 130
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	11	5813024015	put_PVL15e(LEF)_R	put_PVL15e	DNp02
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1417768398	put_AVL05n(aVLPT2)_R	put_AVL05n	new type 1
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1073729578	put_PVL06v(PLPF3)_R	put_PVL06v	type 27
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	3	5813054797	put_PVL05of(PLPF2)_R	put_PVL05of	type 64
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1568561101	put_AVL05i(aVLPT2)_R	put_AVL05i	type 58
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	28	885168486	put_ADL02v(hLHT1)_R	put_ADL02v	type 65
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	5813024035	put_AVL05k(aVLPT2)_R	put_AVL05k	type 21
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1722177539	put_AVM11e(aVT2)_R	put_AVM11e	type 4
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	2126857473	put_AVL15c(vent1)_R	put_AVL15c	type 33
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	14	1750721034	put_PVM01oq(pCF1)_R	put_PVM01oq	type 6
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	5813068559	put_AVL19c(AVF5)_R	put_AVL19c	type 78
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	9	736433303	put_PDM22m(iPB7)_R	put_PDM22m	new type 6
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1501111926	put_PVM01oq(pCF1)_R	put_PVM01oq	type 6
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	5813055222	put_AVL01lb(aVLPT3)_R	put_AVL01lb	type 9
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	8	1102761868	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	1040013335	put_PDL18od(pLH1)_R	put_PDL18od	new type 9
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1318114681			type 18
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	7	5812983519	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1813235278	put_AVM12f(AMVF2)_R	put_AVM12f	type 30
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	2284777374			Anterior type 3
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	8	1134146373	put_PVM01oq(pCF1)_R	put_PVM01oq	type 6
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	1347642883	put_PVM01ou(pCF1)_R	put_PVM01ou	type 6
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1877217777	LC4	LC4	LC4
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	3	1722492574	put_AVM11h(aVT2)_R	put_AVM11h	type 85
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	3	1497973422	put_PVL05oc(PLPF2)_R	put_PVL05oc	GCI
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	5813027081			Anterior type 3
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1663021115			type 80
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1565569898	put_AVL01ok(aVLPT3)_R	put_AVL01ok	new type 8
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	3	517086196	put_AVL27d(aAVLP2)_R	put_AVL27d	type 82
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1907920694	put_AVL05m(aVLPT2)_R	put_AVL05m	type 21
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	3	1876993474	put_AVM21f(AMVF1)_R	put_AVM21f	type 2
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	3	5813090649	put_AVL01lb(aVLPT3)_R	put_AVL01lb	type 9
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	7	642263196	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	1102412245			type 2
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	821729208	put_PDM10e(pSIPB2)_R	put_PDM10e	type 20
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	5813023617	put_AVL05j(aVLPT2)_R	put_AVL05j	type 57
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1535791554			new type 3
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	3	5813057178	put_PVL15q(LEF)_R	put_PVL15q	type 119
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	1691310419	put_AVL05r(aVLPT2)_R	put_AVL05r	type 5
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	1573336031	put_ADL26m(hLHT5)_R	put_ADL26m	type 86
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1594795610	put_PVL07h(PLPF10)_R	put_PVL07h	type 69
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	1381389069			GCI
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	5813054376	put_AVL10k(LLEA)_R	put_AVL10k	type 19
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	18	1073428001			type 4
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1813887867			type 30
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	2127219419			Anterior type 3
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	5	1320290839	put_PVL05v(PLPF2)_R	put_PVL05v	type 10
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1970698685	put_AVM12g(AMVF2)_R	put_AVM12g	type 29
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	5813050499	put_ADL26g(hLHT5)_R	put_ADL26g	new type 11
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	852763122	put_PDM10gB(pSIPB2)_R	put_PDM10gB	type 20
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	5	5813063093	put_PVL10n(PLBDL2)_R	put_PVL10n	type 81
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	12	1506382974			type 2
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	5	5813027282			Anterior type 3
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	1628973439	PVLP001_L?		type 67
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	1629996612	put_AVL05w(aVLPT2)_R	put_AVL05w	type 62
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	947590512	put_ADL01a(LBDL2)_R	put_ADL01a	type 12
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	24	1411737459	put_ADL28c(aSIP2)_R	put_ADL28c	type 131
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	5813083315			type 52
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	5813021922	SCL-AVLP_R_001		type 73
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	3	675490252	put_ADM01c(SMPF)_R	put_ADM01c	type 72
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	2	829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1540216055	put_PVL05v(PLPF2)_R	put_PVL05v	type 10
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	5	1814841869	put_PVL05of(PLPF2)_R	put_PVL05of	type 64
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	5813025549	put_AVL16n(AVF2)_R	put_AVL16n	type 39
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	1	1072059176	put_PVL15i(LEF)_R	put_PVL15i	type 3
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	4	1597287219			type 91
829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1	43	5813023322	put_PVL15q(LEF)_R	put_PVL15q	DNp06
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1166186949	put_PVL05v(PLPF2)_R		type 10
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1474472195	put_PVL05v(PLPF2)_R	put_PVL05v	type 10
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	729621875	put_ADL02v(hLHT1)_R	put_ADL02v	type 65
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	9	1134107162	put_PVM09h(MEF1)_R	put_PVM09h	type 108
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	3	829542849	put_ADM01c(SMPF)_R	put_ADM01c	type 72
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1040004619	put_PVL15h(LEF)_R	put_PVL15h	type 109
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	5813021583	put_AVL06s(AEF4)_R	put_AVL06s	type 59
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	3	1594562431			type 4
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	2	914850280	put_PDM10e(pSIPB2)_R	put_PDM10e	type 20
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	6	454347237	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	4	829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	7	5812983519	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	3	947582284	put_PVL15y(LEF)_R	put_PVL15y	type 83
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	7	5813027235	put_AVL03of(hVLPF1)_R	put_AVL03of	type 22
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	5	642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	4	736433303	put_PDM22m(iPB7)_R	put_PDM22m	new type 6
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1597287219			type 91
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	2	1321564092	put_ADL01d(LBDL2)_R	put_ADL01d	type 130
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1573336031	put_ADL26m(hLHT5)_R	put_ADL26m	type 86
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	5813054384	put_PDM28n(aPBB)_R	put_PDM28n	new type 17
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1135441187	put_ADL26j(hLHT5)_R	put_ADL26j	type 122
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	675490252	put_ADM01c(SMPF)_R	put_ADM01c	type 72
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1417768398	put_AVL05n(aVLPT2)_R	put_AVL05n	new type 1
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	8	885168486	put_ADL02v(hLHT1)_R	put_ADL02v	type 65
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	62	1411737459	put_ADL28c(aSIP2)_R	put_ADL28c	type 131
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	4	1040013335	put_PDL18od(pLH1)_R	put_PDL18od	new type 9
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	3	1594795610	put_PVL07h(PLPF10)_R	put_PVL07h	type 69
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	3	1691310419	put_AVL05r(aVLPT2)_R	put_AVL05r	type 5
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	3	5813063093	put_PVL10n(PLBDL2)_R	put_PVL10n	type 81
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	4	1102761868	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	4	517086196	put_AVL27d(aAVLP2)_R	put_AVL27d	type 82
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	4	5813054376	put_AVL10k(LLEA)_R	put_AVL10k	type 19
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	3	1072059176	put_PVL15i(LEF)_R	put_PVL15i	type 3
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	5	5813021112	put_PVL05y(PLPF2)_R	put_PVL05y	type 111
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	7	5813023617	put_AVL05j(aVLPT2)_R	put_AVL05j	type 57
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	2	5813056435			type 116
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	2	1320290839	put_PVL05v(PLPF2)_R	put_PVL05v	type 10
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	2126296267	put_AVM21f(AMVF1)_R	put_AVM21f	type 2
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1629996612	put_AVL05w(aVLPT2)_R	put_AVL05w	type 62
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	3	5813022764	put_ADL12gA(dAOTU1)_R	put_ADL12gA	type 1
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	16	5813023322	put_PVL15q(LEF)_R	put_PVL15q	DNp06
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	12	1073428001			type 4
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1814841869	put_PVL05of(PLPF2)_R	put_PVL05of	type 64
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	43	5813057178	put_PVL15q(LEF)_R	put_PVL15q	type 119
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	8	1750721034	put_PVM01oq(pCF1)_R	put_PVM01oq	type 6
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1073729578	put_PVL06v(PLPF3)_R	put_PVL06v	type 27
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	2	644455092	put_ADM01f(SMPF)_R	put_ADM01f	type 13
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	4	1134146373	put_PVM01oq(pCF1)_R	put_PVM01oq	type 6
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	2	1815165718	put_PVL05oe(PLPF2)_R	put_PVL05oe	type 64
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1631019730	put_AVL05w(aVLPT2)_R	put_AVL05w	type 5
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1254331599			type 2
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	5813010391	put_PDM10gB(pSIPB2)_R	put_PDM10gB	type 20
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	852763122	put_PDM10gB(pSIPB2)_R	put_PDM10gB	type 20
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	4	642263196	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	5813013830			type 26
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	2002406419			type 31
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	12	1506382974			type 2
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	3	1876907399			Anterior type 1
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1566247458			type 10
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	5813054317	put_AVL02i(AVF1)_R	put_AVL02i	type 88
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	3	1381389069			GCI
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	3	1347642883	put_PVM01ou(pCF1)_R	put_PVM01ou	type 6
829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1566588022			type 10
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	673772212	put_ADM01k(SMPF)_R	put_ADM01k	type 72
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	10	1134107162	put_PVM09h(MEF1)_R	put_PVM09h	type 108
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	6	829542849	put_ADM01c(SMPF)_R	put_ADM01c	type 72
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	914850280	put_PDM10e(pSIPB2)_R	put_PDM10e	type 20
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	454347237	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	5	829162792	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	3	5812983519	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	947582284	put_PVL15y(LEF)_R	put_PVL15y	type 83
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	17	5813057178	put_PVL15q(LEF)_R	put_PVL15q	type 119
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	2	1321564092	put_ADL01d(LBDL2)_R	put_ADL01d	type 130
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1597287219			type 91
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1347642883	put_PVM01ou(pCF1)_R	put_PVM01ou	type 6
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	8	1750721034	put_PVM01oq(pCF1)_R	put_PVM01oq	type 6
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1384712714	put_AVL05r(aVLPT2)_R	put_AVL05r	type 5
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	5813021922	SCL-AVLP_R_001		type 73
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	6	642263196	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1876907399			Anterior type 1
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	11	517086196	put_AVL27d(aAVLP2)_R	put_AVL27d	type 82
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	4	1506382974			type 2
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1691310419	put_AVL05r(aVLPT2)_R	put_AVL05r	type 5
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1876993474	put_AVM21f(AMVF1)_R	put_AVM21f	type 2
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	2	5813027282			Anterior type 3
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	2	5813010391	put_PDM10gB(pSIPB2)_R	put_PDM10gB	type 20
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1540216055	put_PVL05v(PLPF2)_R	put_PVL05v	type 10
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	2	1103102334	put_PVL05v(PLPF2)_R	put_PVL05v	type 10
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1722492574	put_AVM11h(aVT2)_R	put_AVM11h	type 85
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	5813054376	put_AVL10k(LLEA)_R	put_AVL10k	type 19
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1040013335	put_PDL18od(pLH1)_R	put_PDL18od	new type 9
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	3	5812980291	put_PVL05d(PLPF2)_R	put_PVL05d	type 18
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	821729208	put_PDM10e(pSIPB2)_R	put_PDM10e	type 20
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	8	675490252	put_ADM01c(SMPF)_R	put_ADM01c	type 72
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	3	5813056435			type 116
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	6	1102761868	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	4	1629996612	put_AVL05w(aVLPT2)_R	put_AVL05w	type 62
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	10	736433303	put_PDM22m(iPB7)_R	put_PDM22m	new type 6
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	5	1134146373	put_PVM01oq(pCF1)_R	put_PVM01oq	type 6
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	2126296267	put_AVM21f(AMVF1)_R	put_AVM21f	type 2
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	6	829155062	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	5	1073428001			type 4
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	885168486	put_ADL02v(hLHT1)_R	put_ADL02v	type 65
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	3	1815165718	put_PVL05oe(PLPF2)_R	put_PVL05oe	type 64
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1972032140	put_AVM08c(aVT1)_R	put_AVM08c	type 28
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	4	5813022764	put_ADL12gA(dAOTU1)_R	put_ADL12gA	type 1
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	34	1411737459	put_ADL28c(aSIP2)_R	put_ADL28c	type 131
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	5	5813023322	put_PVL15q(LEF)_R	put_PVL15q	DNp06
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1566588022			type 10
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1573336031	put_ADL26m(hLHT5)_R	put_ADL26m	type 86
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1102412245			type 2
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1069352248	put_AVL06a(AEF4)_R	put_AVL06a	type 12
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1570565128	put_AVL05r(aVLPT2)_R	put_AVL05r	type 68
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	2	5813023617	put_AVL05j(aVLPT2)_R	put_AVL05j	type 57
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	6	5813021112	put_PVL05y(PLPF2)_R	put_PVL05y	type 111
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	947590512	put_ADL01a(LBDL2)_R	put_ADL01a	type 12
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	5812992706	put_PVL05v(PLPF2)_R	put_PVL05v	type 10
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1381389069			GCI
642262407	put_ADL12f(dAOTU1)_R	put_ADL12f	type 1	1	1594795610	put_PVL07h(PLPF10)_R	put_PVL07h	type 69
5813022764	put_ADL12gA(dAOTU1)_R	put_ADL12gA	type 1	1	1166186949	put_PVL05v(PLPF2)_R		type 10
5813022764	put_ADL12gA(dAOTU1)_R	put_ADL12gA	type 1	2	673772212	put_ADM01k(SMPF)_R	put_ADM01k	type 72
5813022764	put_ADL12gA(dAOTU1)_R	put_ADL12gA	type 1	18	729621875	put_ADL02v(hLHT1)_R	put_ADL02v	type 65
5813022764	put_ADL12gA(dAOTU1)_R	put_ADL12gA	type 1	16	1134107162	put_PVM09h(MEF1)_R	put_PVM09h	type 108
5813022764	put_ADL12gA(dAOTU1)_R	put_ADL12gA	type 1	2	829542849	put_ADM01c(SMPF)_R	put_ADM01c	type 72
5813022764	put_ADL12gA(dAOTU1)_R	put_ADL12gA	type 1	3	1040004619	put_PVL15h(LEF)_R	put_PVL15h	type 109
5813022764	put_ADL12gA(dAOTU1)_R	put_ADL12gA	type 1	1	5813021583	put_AVL06s(AEF4)_R	put_AVL06s	type 59
5813022764	put_ADL12gA(dAOTU1)_R	put_ADL12gA	type 1	2	1594562431			type 4
5813022764	put_ADL12gA(dAOTU1)_R	put_ADL12gA	type 1	4	454347237	put_ADL12m(dAOTU1)_R	put_ADL12m	type 1
